Case_Id,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
AL1220,2020-03-22,AL,37.0,70.0,1.0,2.0
AL1221,2020-03-29,AL,116.0,186.0,6.0,8.0
AL1222,2020-04-05,AL,118.0,304.0,9.0,17.0
AL1223,2020-04-12,AL,112.0,416.0,6.0,23.0
AL1224,2020-04-19,AL,123.0,539.0,3.0,26.0
AL1225,2020-04-26,AL,139.0,678.0,1.0,27.0
AL1226,2020-05-03,AL,104.0,782.0,4.0,31.0
AL1230,2020-05-31,AL,118.0,1099.0,2.0,33.0
AL1232,2020-06-14,AL,204.0,1416.0,3.0,36.0
AL1233,2020-06-21,AL,422.0,1838.0,6.0,42.0
AL1234,2020-06-28,AL,431.0,2269.0,9.0,51.0
AL1235,2020-07-05,AL,483.0,2752.0,21.0,72.0
AL1236,2020-07-12,AL,526.0,3278.0,13.0,85.0
AL1237,2020-07-19,AL,628.0,3906.0,22.0,107.0
AL1238,2020-07-26,AL,664.0,4570.0,21.0,128.0
AL1239,2020-08-02,AL,706.0,5276.0,29.0,157.0
AL1240,2020-08-09,AL,875.0,6151.0,32.0,189.0
AL1241,2020-08-16,AL,966.0,7117.0,30.0,219.0
AL1242,2020-08-23,AL,1002.0,8119.0,21.0,240.0
AL1243,2020-08-30,AL,1076.0,9195.0,31.0,271.0
AL1244,2020-09-06,AL,772.0,9967.0,35.0,306.0
AL1245,2020-09-13,AL,1054.0,11021.0,21.0,327.0
AL1246,2020-09-20,AL,1052.0,12073.0,26.0,353.0
AL1247,2020-09-27,AL,972.0,13045.0,20.0,373.0
AL1248,2020-10-04,AL,920.0,13965.0,16.0,389.0
AL1249,2020-10-11,AL,1101.0,15066.0,24.0,413.0
AL1250,2020-10-18,AL,1435.0,16501.0,30.0,443.0
AL1251,2020-10-25,AL,2055.0,18556.0,26.0,469.0
AL1252,2020-11-01,AL,2078.0,20634.0,33.0,502.0
AL1253,2020-11-08,AL,2576.0,23210.0,47.0,549.0
AL1254,2020-11-15,AL,3491.0,26701.0,56.0,605.0
AL1255,2020-11-22,AL,4758.0,31459.0,67.0,672.0
AL1256,2020-11-29,AL,4786.0,36245.0,99.0,771.0
AL1257,2020-12-06,AL,5057.0,41302.0,99.0,870.0
AL1258,2020-12-13,AL,5561.0,46863.0,107.0,977.0
AL1259,2020-12-20,AL,5141.0,52004.0,89.0,1066.0
AL1260,2020-12-27,AL,3376.0,55380.0,68.0,1134.0
AL1261,2021-01-03,AL,3343.0,58723.0,52.0,1186.0
AL1262,2021-01-10,AL,3655.0,62378.0,44.0,1230.0
AL1263,2021-01-17,AL,4257.0,66635.0,35.0,1265.0
AL1264,2021-01-24,AL,4020.0,70655.0,38.0,1303.0
AL1265,2021-01-31,AL,5695.0,76350.0,55.0,1358.0
AL1266,2021-02-07,AL,6732.0,83082.0,75.0,1433.0
AL1267,2021-02-14,AL,7753.0,90835.0,98.0,1531.0
AL1268,2021-02-21,AL,7074.0,97909.0,105.0,1636.0
AL1269,2021-02-28,AL,7320.0,105229.0,120.0,1756.0
AL1270,2021-03-07,AL,6072.0,111301.0,141.0,1897.0
AL1271,2021-03-14,AL,4822.0,116123.0,121.0,2018.0
AL1272,2021-03-21,AL,3899.0,120022.0,104.0,2122.0
AL1273,2021-03-28,AL,3194.0,123216.0,70.0,2192.0
AL1274,2021-04-04,AL,2626.0,125842.0,55.0,2247.0
AL1275,2021-04-11,AL,1953.0,127795.0,57.0,2304.0
AL1276,2021-04-18,AL,1512.0,129307.0,33.0,2337.0
AL1277,2021-04-25,AL,963.0,130270.0,30.0,2367.0
AL1278,2021-05-02,AL,815.0,131085.0,27.0,2394.0
AL1279,2021-05-09,AL,492.0,131577.0,14.0,2408.0
AL1280,2021-05-16,AL,362.0,131939.0,19.0,2427.0
AL1281,2021-05-23,AL,214.0,132153.0,14.0,2441.0
AL1282,2021-05-30,AL,132.0,132285.0,7.0,2448.0
AL1283,2021-06-06,AL,87.0,132372.0,3.0,2451.0
AL1284,2021-06-13,AL,65.0,132437.0,2.0,2453.0
AL1285,2021-06-20,AL,47.0,132484.0,1.0,2454.0
AL1286,2021-06-27,AL,22.0,132506.0,1.0,2455.0
AL1287,2021-07-04,AL,20.0,132526.0,1.0,2456.0
AL1291,2021-08-01,AL,208.0,133036.0,1.0,2457.0
AL1292,2021-08-08,AL,555.0,133591.0,1.0,2458.0
AL1293,2021-08-15,AL,1549.0,135140.0,3.0,2461.0
AL1294,2021-08-22,AL,2992.0,138132.0,14.0,2475.0
AL1295,2021-08-29,AL,5042.0,143174.0,12.0,2487.0
AL1296,2021-09-05,AL,5943.0,149117.0,21.0,2508.0
AL1297,2021-09-12,AL,6176.0,155293.0,27.0,2535.0
AL1298,2021-09-19,AL,6031.0,161324.0,34.0,2569.0
AL1299,2021-09-26,AL,5366.0,166690.0,50.0,2619.0
AL1300,2021-10-03,AL,4088.0,170778.0,86.0,2705.0
AL1301,2021-10-10,AL,3390.0,174168.0,48.0,2753.0
AL1302,2021-10-17,AL,2940.0,177108.0,54.0,2807.0
AL1303,2021-10-24,AL,3515.0,180623.0,56.0,2863.0
AL1304,2021-10-31,AL,3717.0,184340.0,46.0,2909.0
AL1305,2021-11-07,AL,3654.0,187994.0,39.0,2948.0
AL1306,2021-11-14,AL,4019.0,192013.0,35.0,2983.0
AL1307,2021-11-21,AL,3510.0,195523.0,46.0,3029.0
AL1308,2021-11-28,AL,3209.0,198732.0,48.0,3077.0
AL1309,2021-12-05,AL,2313.0,201045.0,31.0,3108.0
AL1310,2021-12-12,AL,2170.0,203215.0,22.0,3130.0
AL1311,2021-12-19,AL,2009.0,205224.0,28.0,3158.0
AL1312,2021-12-26,AL,1997.0,207221.0,29.0,3187.0
AL1313,2022-01-02,AL,3003.0,210224.0,30.0,3217.0
AL1314,2022-01-09,AL,6462.0,216686.0,16.0,3233.0
AL1315,2022-01-16,AL,12091.0,228777.0,29.0,3262.0
AL1316,2022-01-23,AL,15405.0,244182.0,30.0,3292.0
AL1317,2022-01-30,AL,11559.0,255741.0,42.0,3334.0
AL1318,2022-02-06,AL,7431.0,263172.0,37.0,3371.0
AL1319,2022-02-13,AL,4379.0,267551.0,36.0,3407.0
AL1320,2022-02-20,AL,2353.0,269904.0,26.0,3433.0
AL1321,2022-02-27,AL,1410.0,271314.0,27.0,3460.0
AL1322,2022-03-06,AL,716.0,272030.0,18.0,3478.0
AL1323,2022-03-13,AL,522.0,272552.0,7.0,3485.0
AL1324,2022-03-20,AL,409.0,272961.0,2.0,3487.0
AL1325,2022-03-27,AL,357.0,273318.0,3.0,3490.0
AL1326,2022-04-03,AL,441.0,273759.0,2.0,3492.0
AL1328,2022-04-17,AL,268.0,274376.0,3.0,3495.0
AL1329,2022-04-24,AL,309.0,274685.0,1.0,3496.0
AL1332,2022-05-15,AL,219.0,275485.0,1.0,3497.0
AL1339,2022-07-03,AL,2640.0,280851.0,3.0,3500.0
AL1340,2022-07-10,AL,4880.0,285731.0,10.0,3510.0
AL1341,2022-07-17,AL,6725.0,292456.0,7.0,3517.0
AL1342,2022-07-24,AL,8938.0,301394.0,4.0,3521.0
AL1343,2022-07-31,AL,7884.0,309278.0,17.0,3538.0
AL1344,2022-08-07,AL,6059.0,315337.0,16.0,3554.0
AL1345,2022-08-14,AL,4749.0,320086.0,14.0,3568.0
AL1346,2022-08-21,AL,3511.0,323597.0,6.0,3574.0
AL1347,2022-08-28,AL,3218.0,326815.0,6.0,3580.0
AL1348,2022-09-04,AL,1901.0,328716.0,3.0,3583.0
AL1349,2022-09-11,AL,980.0,329696.0,1.0,3584.0
AL1350,2022-09-18,AL,617.0,330313.0,2.0,3586.0
AL1351,2022-09-25,AL,449.0,330762.0,3.0,3589.0
AL1354,2022-10-16,AL,155.0,331452.0,2.0,3591.0
AL1355,2022-10-23,AL,141.0,331593.0,1.0,3592.0
AL1356,2022-10-30,AL,152.0,331745.0,1.0,3593.0
AL1358,2022-11-13,AL,98.0,331998.0,1.0,3594.0
AL1364,2022-12-25,AL,132.0,332670.0,2.0,3596.0
AL1372,2023-02-19,AL,69.0,333390.0,1.0,3597.0
AL1373,2023-02-26,AL,93.0,333483.0,1.0,3598.0
AL1374,2023-03-05,AL,88.0,333571.0,1.0,3599.0
AL1375,2023-03-12,AL,80.0,333651.0,1.0,3600.0
AL1376,2023-03-19,AL,65.0,333716.0,1.0,3601.0
AL1378,2023-04-02,AL,84.0,333883.0,2.0,3603.0
AL1379,2023-04-09,AL,109.0,333992.0,1.0,3604.0
AL1420,2024-01-21,AL,66.0,334818.0,1.0,3605.0
AM1465,2020-03-29,AM,234.0,424.0,1.0,1.0
AM1466,2020-04-05,AM,398.0,822.0,6.0,7.0
AM1467,2020-04-12,AM,191.0,1013.0,6.0,13.0
AM1468,2020-04-19,AM,278.0,1291.0,7.0,20.0
AM1469,2020-04-26,AM,455.0,1746.0,8.0,28.0
AM1470,2020-05-03,AM,640.0,2386.0,7.0,35.0
AM1471,2020-05-10,AM,927.0,3313.0,10.0,45.0
AM1472,2020-05-17,AM,1159.0,4472.0,15.0,60.0
AM1473,2020-05-24,AM,2189.0,6661.0,21.0,81.0
AM1474,2020-05-31,AM,2621.0,9282.0,50.0,131.0
AM1475,2020-06-07,AM,3848.0,13130.0,69.0,200.0
AM1476,2020-06-14,AM,3537.0,16667.0,69.0,269.0
AM1477,2020-06-21,AM,3601.0,20268.0,81.0,350.0
AM1478,2020-06-28,AM,4377.0,24645.0,76.0,426.0
AM1479,2020-07-05,AM,3961.0,28606.0,58.0,484.0
AM1480,2020-07-12,AM,3363.0,31969.0,81.0,565.0
AM1481,2020-07-19,AM,2908.0,34877.0,76.0,641.0
AM1482,2020-07-26,AM,2440.0,37317.0,64.0,705.0
AM1483,2020-08-02,AM,1733.0,39050.0,49.0,754.0
AM1484,2020-08-09,AM,1360.0,40410.0,37.0,791.0
AM1485,2020-08-16,AM,1253.0,41663.0,27.0,818.0
AM1486,2020-08-23,AM,1129.0,42792.0,34.0,852.0
AM1487,2020-08-30,AM,958.0,43750.0,25.0,877.0
AM1488,2020-09-06,AM,1033.0,44783.0,20.0,897.0
AM1489,2020-09-13,AM,1079.0,45862.0,19.0,916.0
AM1490,2020-09-20,AM,1569.0,47431.0,14.0,930.0
AM1491,2020-09-27,AM,1969.0,49400.0,21.0,951.0
AM1492,2020-10-04,AM,3096.0,52496.0,26.0,977.0
AM1493,2020-10-11,AM,3955.0,56451.0,43.0,1020.0
AM1494,2020-10-18,AM,8243.0,64694.0,61.0,1081.0
AM1495,2020-10-25,AM,13143.0,77837.0,99.0,1180.0
AM1496,2020-11-01,AM,14417.0,92254.0,183.0,1363.0
AM1497,2020-11-08,AM,14170.0,106424.0,196.0,1559.0
AM1498,2020-11-15,AM,10913.0,117337.0,204.0,1763.0
AM1499,2020-11-22,AM,8887.0,126224.0,189.0,1952.0
AM1500,2020-11-29,AM,8544.0,134768.0,190.0,2142.0
AM1501,2020-12-06,AM,7169.0,141937.0,184.0,2326.0
AM1502,2020-12-13,AM,6388.0,148325.0,160.0,2486.0
AM1503,2020-12-20,AM,5500.0,153825.0,144.0,2630.0
AM1504,2020-12-27,AM,4009.0,157834.0,138.0,2768.0
AM1505,2021-01-03,AM,2193.0,160027.0,82.0,2850.0
AM1506,2021-01-10,AM,2104.0,162131.0,79.0,2929.0
AM1507,2021-01-17,AM,2455.0,164586.0,63.0,2992.0
AM1508,2021-01-24,AM,1450.0,166036.0,47.0,3039.0
AM1509,2021-01-31,AM,990.0,167026.0,41.0,3080.0
AM1510,2021-02-07,AM,1062.0,168088.0,37.0,3117.0
AM1511,2021-02-14,AM,1079.0,169167.0,24.0,3141.0
AM1512,2021-02-21,AM,1235.0,170402.0,23.0,3164.0
AM1513,2021-02-28,AM,1656.0,172058.0,28.0,3192.0
AM1514,2021-03-07,AM,2621.0,174679.0,29.0,3221.0
AM1515,2021-03-14,AM,3706.0,178385.0,34.0,3255.0
AM1516,2021-03-21,AM,5328.0,183713.0,93.0,3348.0
AM1517,2021-03-28,AM,6604.0,190317.0,116.0,3464.0
AM1518,2021-04-04,AM,6317.0,196634.0,128.0,3592.0
AM1519,2021-04-11,AM,6183.0,202817.0,143.0,3735.0
AM1520,2021-04-18,AM,5703.0,208520.0,143.0,3878.0
AM1521,2021-04-25,AM,4768.0,213288.0,140.0,4018.0
AM1522,2021-05-02,AM,3575.0,216863.0,121.0,4139.0
AM1523,2021-05-09,AM,2407.0,219270.0,95.0,4234.0
AM1524,2021-05-16,AM,1590.0,220860.0,89.0,4323.0
AM1525,2021-05-23,AM,1088.0,221948.0,69.0,4392.0
AM1526,2021-05-30,AM,688.0,222636.0,40.0,4432.0
AM1527,2021-06-06,AM,544.0,223180.0,26.0,4458.0
AM1528,2021-06-13,AM,502.0,223682.0,26.0,4484.0
AM1529,2021-06-20,AM,545.0,224227.0,14.0,4498.0
AM1530,2021-06-27,AM,570.0,224797.0,10.0,4508.0
AM1531,2021-07-04,AM,756.0,225553.0,18.0,4526.0
AM1532,2021-07-11,AM,835.0,226388.0,18.0,4544.0
AM1533,2021-07-18,AM,1042.0,227430.0,22.0,4566.0
AM1534,2021-07-25,AM,1368.0,228798.0,21.0,4587.0
AM1535,2021-08-01,AM,1541.0,230339.0,32.0,4619.0
AM1536,2021-08-08,AM,1818.0,232157.0,31.0,4650.0
AM1537,2021-08-15,AM,2401.0,234558.0,45.0,4695.0
AM1538,2021-08-22,AM,3076.0,237634.0,57.0,4752.0
AM1539,2021-08-29,AM,3702.0,241336.0,71.0,4823.0
AM1540,2021-09-05,AM,3689.0,245025.0,88.0,4911.0
AM1541,2021-09-12,AM,3825.0,248850.0,91.0,5002.0
AM1542,2021-09-19,AM,4750.0,253600.0,129.0,5131.0
AM1543,2021-09-26,AM,4945.0,258545.0,120.0,5251.0
AM1544,2021-10-03,AM,6145.0,264690.0,121.0,5372.0
AM1545,2021-10-10,AM,7666.0,272356.0,177.0,5549.0
AM1546,2021-10-17,AM,9635.0,281991.0,229.0,5778.0
AM1547,2021-10-24,AM,13377.0,295368.0,235.0,6013.0
AM1548,2021-10-31,AM,12958.0,308326.0,315.0,6328.0
AM1549,2021-11-07,AM,12107.0,320433.0,342.0,6670.0
AM1550,2021-11-14,AM,8530.0,328963.0,346.0,7016.0
AM1551,2021-11-21,AM,5112.0,334075.0,262.0,7278.0
AM1552,2021-11-28,AM,3856.0,337931.0,236.0,7514.0
AM1553,2021-12-05,AM,2792.0,340723.0,169.0,7683.0
AM1554,2021-12-12,AM,1815.0,342538.0,119.0,7802.0
AM1555,2021-12-19,AM,1098.0,343636.0,97.0,7899.0
AM1556,2021-12-26,AM,845.0,344481.0,44.0,7943.0
AM1557,2022-01-02,AM,526.0,345007.0,34.0,7977.0
AM1558,2022-01-09,AM,848.0,345855.0,24.0,8001.0
AM1559,2022-01-16,AM,1762.0,347617.0,18.0,8019.0
AM1560,2022-01-23,AM,4094.0,351711.0,9.0,8028.0
AM1561,2022-01-30,AM,14722.0,366433.0,18.0,8046.0
AM1562,2022-02-06,AM,23524.0,389957.0,40.0,8086.0
AM1563,2022-02-13,AM,16422.0,406379.0,81.0,8167.0
AM1564,2022-02-20,AM,9085.0,415464.0,155.0,8322.0
AM1565,2022-02-27,AM,4229.0,419693.0,127.0,8449.0
AM1566,2022-03-06,AM,1648.0,421341.0,87.0,8536.0
AM1567,2022-03-13,AM,663.0,422004.0,36.0,8572.0
AM1568,2022-03-20,AM,303.0,422307.0,23.0,8595.0
AM1569,2022-03-27,AM,151.0,422458.0,15.0,8610.0
AM1570,2022-04-03,AM,116.0,422574.0,7.0,8617.0
AM1571,2022-04-10,AM,103.0,422677.0,3.0,8620.0
AM1572,2022-04-17,AM,85.0,422762.0,1.0,8621.0
AM1573,2022-04-24,AM,63.0,422825.0,1.0,8622.0
AM1575,2022-05-08,AM,21.0,422892.0,1.0,8623.0
AM1577,2022-05-22,AM,18.0,422935.0,1.0,8624.0
AM1578,2022-05-29,AM,25.0,422960.0,1.0,8625.0
AM1583,2022-07-03,AM,139.0,423243.0,1.0,8626.0
AM1587,2022-07-31,AM,965.0,425365.0,7.0,8633.0
AM1588,2022-08-07,AM,1434.0,426799.0,2.0,8635.0
AM1589,2022-08-14,AM,1849.0,428648.0,2.0,8637.0
AM1590,2022-08-21,AM,1713.0,430361.0,6.0,8643.0
AM1591,2022-08-28,AM,1913.0,432274.0,5.0,8648.0
AM1592,2022-09-04,AM,2124.0,434398.0,7.0,8655.0
AM1593,2022-09-11,AM,2329.0,436727.0,7.0,8662.0
AM1594,2022-09-18,AM,2086.0,438813.0,7.0,8669.0
AM1595,2022-09-25,AM,2142.0,440955.0,4.0,8673.0
AM1596,2022-10-02,AM,1431.0,442386.0,4.0,8677.0
AM1597,2022-10-09,AM,910.0,443296.0,8.0,8685.0
AM1598,2022-10-16,AM,697.0,443993.0,9.0,8694.0
AM1599,2022-10-23,AM,387.0,444380.0,6.0,8700.0
AM1601,2022-11-06,AM,172.0,444783.0,3.0,8703.0
AM1605,2022-12-04,AM,119.0,445381.0,1.0,8704.0
AM1606,2022-12-11,AM,91.0,445472.0,2.0,8706.0
AM1608,2022-12-25,AM,58.0,445583.0,2.0,8708.0
AM1609,2023-01-01,AM,37.0,445620.0,2.0,8710.0
AM1610,2023-01-08,AM,32.0,445652.0,1.0,8711.0
AM1611,2023-01-15,AM,39.0,445691.0,2.0,8713.0
AM1615,2023-02-12,AM,110.0,446063.0,2.0,8715.0
AM1616,2023-02-19,AM,170.0,446233.0,1.0,8716.0
AM1617,2023-02-26,AM,230.0,446463.0,2.0,8718.0
AM1618,2023-03-05,AM,356.0,446819.0,3.0,8721.0
AM1619,2023-03-12,AM,470.0,447289.0,6.0,8727.0
AM1620,2023-03-19,AM,441.0,447730.0,5.0,8732.0
AM1621,2023-03-26,AM,421.0,448151.0,7.0,8739.0
AM1622,2023-04-02,AM,307.0,448458.0,4.0,8743.0
AM1624,2023-04-16,AM,139.0,448846.0,2.0,8745.0
AM1625,2023-04-23,AM,134.0,448980.0,1.0,8746.0
AM1626,2023-04-30,AM,82.0,449062.0,1.0,8747.0
AM1627,2023-05-07,AM,51.0,449113.0,2.0,8749.0
AM1629,2023-05-21,AM,21.0,449169.0,1.0,8750.0
AM1634,2023-06-25,AM,2.0,449233.0,1.0,8751.0
AM1648,2023-10-01,AM,217.0,449867.0,2.0,8753.0
AM1649,2023-10-08,AM,233.0,450100.0,3.0,8756.0
AM1650,2023-10-15,AM,234.0,450334.0,6.0,8762.0
AM1651,2023-10-22,AM,236.0,450570.0,3.0,8765.0
AM1652,2023-10-29,AM,162.0,450732.0,2.0,8767.0
AM1653,2023-11-05,AM,141.0,450873.0,2.0,8769.0
AM1656,2023-11-26,AM,97.0,451204.0,1.0,8770.0
AM1658,2023-12-10,AM,81.0,451353.0,1.0,8771.0
AM1659,2023-12-17,AM,73.0,451426.0,4.0,8775.0
AM1666,2024-02-04,AM,49.0,451714.0,1.0,8776.0
AM1676,2024-04-14,AM,35.0,451981.0,1.0,8777.0
AO1718,2020-05-24,AO,13.0,61.0,3.0,3.0
AO1719,2020-05-31,AO,23.0,84.0,1.0,4.0
AO1721,2020-06-14,AO,50.0,138.0,2.0,6.0
AO1722,2020-06-21,AO,34.0,172.0,2.0,8.0
AO1723,2020-06-28,AO,87.0,259.0,2.0,10.0
AO1724,2020-07-05,AO,87.0,346.0,9.0,19.0
AO1725,2020-07-12,AO,137.0,483.0,6.0,25.0
AO1726,2020-07-19,AO,204.0,687.0,4.0,29.0
AO1727,2020-07-26,AO,229.0,916.0,10.0,39.0
AO1728,2020-08-02,AO,248.0,1164.0,15.0,54.0
AO1729,2020-08-09,AO,408.0,1572.0,16.0,70.0
AO1730,2020-08-16,AO,307.0,1879.0,16.0,86.0
AO1731,2020-08-23,AO,255.0,2134.0,8.0,94.0
AO1732,2020-08-30,AO,417.0,2551.0,13.0,107.0
AO1733,2020-09-06,AO,384.0,2935.0,10.0,117.0
AO1734,2020-09-13,AO,400.0,3335.0,15.0,132.0
AO1735,2020-09-20,AO,566.0,3901.0,15.0,147.0
AO1736,2020-09-27,AO,771.0,4672.0,22.0,169.0
AO1737,2020-10-04,AO,698.0,5370.0,19.0,188.0
AO1738,2020-10-11,AO,876.0,6246.0,33.0,221.0
AO1739,2020-10-18,AO,1216.0,7462.0,23.0,244.0
AO1740,2020-10-25,AO,1564.0,9026.0,26.0,270.0
AO1741,2020-11-01,AO,1779.0,10805.0,17.0,287.0
AO1742,2020-11-08,AO,1530.0,12335.0,16.0,303.0
AO1743,2020-11-15,AO,1039.0,13374.0,19.0,322.0
AO1744,2020-11-22,AO,1039.0,14413.0,14.0,336.0
AO1745,2020-11-29,AO,674.0,15087.0,9.0,345.0
AO1746,2020-12-06,AO,449.0,15536.0,9.0,354.0
AO1747,2020-12-13,AO,625.0,16161.0,12.0,366.0
AO1748,2020-12-20,AO,465.0,16626.0,20.0,386.0
AO1749,2020-12-27,AO,523.0,17149.0,14.0,400.0
AO1750,2021-01-03,AO,459.0,17608.0,7.0,407.0
AO1751,2021-01-10,AO,548.0,18156.0,9.0,416.0
AO1752,2021-01-17,AO,609.0,18765.0,15.0,431.0
AO1753,2021-01-24,AO,602.0,19367.0,26.0,457.0
AO1754,2021-01-31,AO,415.0,19782.0,7.0,464.0
AO1755,2021-02-07,AO,280.0,20062.0,11.0,475.0
AO1756,2021-02-14,AO,267.0,20329.0,16.0,491.0
AO1757,2021-02-21,AO,170.0,20499.0,7.0,498.0
AO1758,2021-02-28,AO,283.0,20782.0,8.0,506.0
AO1759,2021-03-07,AO,273.0,21055.0,6.0,512.0
AO1760,2021-03-14,AO,268.0,21323.0,8.0,520.0
AO1761,2021-03-21,AO,373.0,21696.0,6.0,526.0
AO1762,2021-03-28,AO,335.0,22031.0,7.0,533.0
AO1763,2021-04-04,AO,548.0,22579.0,7.0,540.0
AO1764,2021-04-11,AO,752.0,23331.0,10.0,550.0
AO1765,2021-04-18,AO,969.0,24300.0,11.0,561.0
AO1766,2021-04-25,AO,1192.0,25492.0,16.0,577.0
AO1767,2021-05-02,AO,1323.0,26815.0,23.0,600.0
AO1768,2021-05-09,AO,1662.0,28477.0,30.0,630.0
AO1769,2021-05-16,AO,1877.0,30354.0,25.0,655.0
AO1770,2021-05-23,AO,1795.0,32149.0,60.0,715.0
AO1771,2021-05-30,AO,2031.0,34180.0,42.0,757.0
AO1772,2021-06-06,AO,1414.0,35594.0,37.0,794.0
AO1773,2021-06-13,AO,1006.0,36600.0,31.0,825.0
AO1774,2021-06-20,AO,1004.0,37604.0,31.0,856.0
AO1775,2021-06-27,AO,924.0,38528.0,31.0,887.0
AO1776,2021-07-04,AO,644.0,39172.0,23.0,910.0
AO1777,2021-07-11,AO,709.0,39881.0,19.0,929.0
AO1778,2021-07-18,AO,826.0,40707.0,25.0,954.0
AO1779,2021-07-25,AO,1029.0,41736.0,28.0,982.0
AO1780,2021-08-01,AO,1041.0,42777.0,29.0,1011.0
AO1781,2021-08-08,AO,815.0,43592.0,33.0,1044.0
AO1782,2021-08-15,AO,941.0,44533.0,42.0,1086.0
AO1783,2021-08-22,AO,1284.0,45817.0,54.0,1140.0
AO1784,2021-08-29,AO,1262.0,47079.0,52.0,1192.0
AO1785,2021-09-05,AO,1396.0,48475.0,66.0,1258.0
AO1786,2021-09-12,AO,1873.0,50348.0,69.0,1327.0
AO1787,2021-09-19,AO,1959.0,52307.0,61.0,1388.0
AO1788,2021-09-26,AO,2488.0,54795.0,99.0,1487.0
AO1789,2021-10-03,AO,3808.0,58603.0,87.0,1574.0
AO1790,2021-10-10,AO,2642.0,61245.0,44.0,1618.0
AO1791,2021-10-17,AO,1544.0,62789.0,44.0,1662.0
AO1792,2021-10-24,AO,986.0,63775.0,33.0,1695.0
AO1793,2021-10-31,AO,599.0,64374.0,13.0,1708.0
AO1794,2021-11-07,AO,280.0,64654.0,11.0,1719.0
AO1795,2021-11-14,AO,245.0,64899.0,8.0,1727.0
AO1796,2021-11-21,AO,112.0,65011.0,3.0,1730.0
AO1797,2021-11-28,AO,128.0,65139.0,3.0,1733.0
AO1798,2021-12-05,AO,105.0,65244.0,2.0,1735.0
AO1799,2021-12-12,AO,153.0,65397.0,2.0,1737.0
AO1800,2021-12-19,AO,471.0,65868.0,1.0,1738.0
AO1801,2021-12-26,AO,5274.0,71142.0,8.0,1746.0
AO1802,2022-01-02,AO,11256.0,82398.0,26.0,1772.0
AO1803,2022-01-09,AO,6377.0,88775.0,37.0,1809.0
AO1804,2022-01-16,AO,4749.0,93524.0,48.0,1857.0
AO1805,2022-01-23,AO,2378.0,95902.0,29.0,1886.0
AO1806,2022-01-30,AO,2155.0,98057.0,8.0,1894.0
AO1807,2022-02-06,AO,294.0,98351.0,2.0,1896.0
AO1808,2022-02-13,AO,163.0,98514.0,2.0,1898.0
AO1809,2022-02-20,AO,103.0,98617.0,1.0,1899.0
AO1811,2022-03-06,AO,101.0,98802.0,1.0,1900.0
AO1829,2022-07-10,AO,383.0,101983.0,9.0,1909.0
AO1830,2022-07-17,AO,226.0,102209.0,3.0,1912.0
AO1832,2022-07-31,AO,174.0,102475.0,4.0,1916.0
AO1833,2022-08-07,AO,161.0,102636.0,1.0,1917.0
AO1846,2022-11-06,AO,350.0,103948.0,1.0,1918.0
AO1847,2022-11-13,AO,279.0,104227.0,3.0,1921.0
AO1848,2022-11-20,AO,259.0,104486.0,2.0,1923.0
AO1849,2022-11-27,AO,173.0,104659.0,1.0,1924.0
AO1850,2022-12-04,AO,149.0,104808.0,1.0,1925.0
AO1851,2022-12-11,AO,138.0,104946.0,3.0,1928.0
AO1853,2022-12-25,AO,36.0,105070.0,1.0,1929.0
AO1854,2023-01-01,AO,25.0,105095.0,1.0,1930.0
AO1855,2023-01-08,AO,45.0,105140.0,1.0,1931.0
AO1860,2023-02-12,AO,19.0,105224.0,1.0,1932.0
AO1862,2023-02-26,AO,12.0,105255.0,1.0,1933.0
AO1867,2023-04-02,AO,15.0,105331.0,1.0,1934.0
AO1872,2023-05-07,AO,177.0,105561.0,2.0,1936.0
AO1902,2023-12-03,AO,92.0,106216.0,1.0,1937.0
AR1952,2020-03-08,AR,22.0,22.0,1.0,1.0
AR1953,2020-03-15,AR,109.0,131.0,8.0,9.0
AR1954,2020-03-22,AR,405.0,536.0,11.0,20.0
AR1955,2020-03-29,AR,746.0,1282.0,50.0,70.0
AR1956,2020-04-05,AR,791.0,2073.0,61.0,131.0
AR1957,2020-04-12,AR,917.0,2990.0,74.0,205.0
AR1958,2020-04-19,AR,1076.0,4066.0,74.0,279.0
AR1959,2020-04-26,AR,1398.0,5464.0,132.0,411.0
AR1960,2020-05-03,AR,1289.0,6753.0,115.0,526.0
AR1961,2020-05-10,AR,1897.0,8650.0,120.0,646.0
AR1962,2020-05-17,AR,2910.0,11560.0,144.0,790.0
AR1963,2020-05-24,AR,5061.0,16621.0,219.0,1009.0
AR1964,2020-05-31,AR,5785.0,22406.0,297.0,1306.0
AR1965,2020-06-07,AR,7297.0,29703.0,358.0,1664.0
AR1966,2020-06-14,AR,10685.0,40388.0,458.0,2122.0
AR1967,2020-06-21,AR,14050.0,54438.0,602.0,2724.0
AR1968,2020-06-28,AR,19007.0,73445.0,776.0,3500.0
AR1969,2020-07-05,AR,20195.0,93640.0,903.0,4403.0
AR1970,2020-07-12,AR,24971.0,118611.0,1153.0,5556.0
AR1971,2020-07-19,AR,31572.0,150183.0,1374.0,6930.0
AR1972,2020-07-26,AR,39247.0,189430.0,1544.0,8474.0
AR1973,2020-08-02,AR,41965.0,231395.0,1456.0,9930.0
AR1974,2020-08-09,AR,51641.0,283036.0,1762.0,11692.0
AR1975,2020-08-16,AR,48677.0,331713.0,1662.0,13354.0
